,0,1,2
9163,Courteilles,-0.9549628122786207,-1.4921712945850067
9164,La Couture-Boussey,0.19026638456807474,-0.9187762619480648
9165,Crasville,-0.9242854334789307,-0.10917533585576049
9166,Crestot,-0.6990865031704112,-3.625368106391574
9167,Criquebeuf-la-Campagne,-0.5872877851407704,-3.696630670065929
9168,Criquebeuf-sur-Seine,-0.401510137882591,-2.6773575229409925
9169,La Croisille,-0.90694533925562,-2.967005802963916
9170,Croisy-sur-Eure,-1.0826721545927875,-0.6916970191035023
9171,Crosville-la-Vieille,-0.682276195381208,-1.3468156304212744
9172,Croth,-0.5124685329510227,-2.1532074998863773
9173,Cuverville,-0.8259512100087519,-2.238618027091855
9174,Les Damps,-0.2101615093112655,-1.5398155378616112
9175,Mesnils-sur-Iton,3.5486766093009074,-0.6135865769302086
9176,Dangu,-0.5128081672445534,-2.0125890019705928
9177,Dardez,-1.0474206868057594,-1.6896801536537567
9178,Daubeuf-la-Campagne,-0.8896217745001817,-3.373445168977033
9179,Daubeuf-près-Vatteville,-0.7813198151648122,-1.7436638197344418
9180,Douains,-0.6231447828946894,-2.8573603329362305
9181,Doudeauville-en-Vexin,-0.8897479555633064,-1.5343858854296082
9182,Douville-sur-Andelle,-0.5350943968643592,-2.3595482440549382
9183,Droisy,-0.7817074472283029,-1.8158489406459488
9184,Drucourt,-0.8674876429388806,0.9646338830632832
9185,Duranville,-0.9784866433646321,0.7931425187103797
9186,Écaquelon,-0.6474530466339793,-3.2661880399581786
9187,Écardenville-la-Campagne,-0.5154937026242311,-2.737638281194669
9188,Écauville,-0.7806087938959471,-1.890178588002149
9189,Vexin-sur-Epte,2.2100958919855715,-1.1095836330362816
9190,Écouis,-0.03538567352636637,1.29468260915249
9191,Ecquetot,-0.8384917100375952,-2.0759428677954466
9192,Émalleville,-0.7786280294794375,-1.9875618969920852
9193,Émanville,-0.6487443793080075,-2.31037378628548
9194,Épaignes,0.24148619418688846,0.3993617912026672
9195,Épégard,-0.7859296955454899,-1.8937389599956285
9196,Épieds,-0.7569830472856569,-1.8449736388803528
9197,Épreville-en-Lieuvin,-0.7952475339760027,-1.9614526048717766
9198,Épreville-près-le-Neubourg,-1.0382873139460536,-0.6481629648096698
9199,Étrépagny,2.7361641807530774,-0.04130557825178261
9200,Étréville,-0.6349462124766151,-1.9333987190534905
9201,Éturqueraye,-0.7795017530517258,-3.19800288648156
9202,Évreux,30.57587609129826,0.45840345075454664
9203,Ézy-sur-Eure,1.4160256437185244,-1.031723766949315
9204,Fains,-0.7436053291589927,-1.3309694416698052
9205,Farceaux,-0.5981741666478188,-4.0805554193212945
9206,Fatouville-Grestain,-0.7526963991251444,-0.721018746021115
9207,Fauville,-0.5859326362615722,-0.927801249579835
9208,Faverolles-la-Campagne,-0.7327295080987558,-1.3485519287113452
9209,Le Favril,-0.9135743946708227,-1.9515064834615348
9210,Ferrières-Haut-Clocher,-0.5598184548221733,-3.084664523145878
9211,Ferrières-Saint-Hilaire,-1.0996865688595396,1.7862277721040472
9212,La Ferrière-sur-Risle,-0.4317075144758097,2.9258253726089745
9213,Feuguerolles,-1.109647959003753,-1.334311844902484
9214,Le Fidelaire,-0.40951473804876326,-0.3505780994407462
9215,Fiquefleur-Équainville,-0.6540016810013783,-1.5533949341141677
9216,Fleury-la-Forêt,-0.9295525711986355,1.3072902535942408
9217,Fleury-sur-Andelle,0.9087031089148073,0.554904304995424
9218,Flipou,-0.823270535657765,-0.8906654007347338
9219,Folleville,-0.7560004908587085,0.4815372230504708
9220,Fontaine-Bellenger,-0.6920149576943441,-2.960719442082891
9221,Fontaine-la-Louvet,-0.9975782998115493,-0.2708653965634912
9222,Fontaine-sous-Jouy,-0.6171152339969075,-2.161414238304668
9223,La Forêt-du-Parc,-0.6558205934798013,-3.7900105049937345
9224,Fort-Moville,-0.6846652594175747,-2.3253258569708333
9225,Foucrainville,-0.9818352973530883,-5.012081846191742
9226,Foulbec,-0.5929522293313647,-1.8132863505600776
9227,Fouqueville,-0.7956802966706389,0.14902316099664004
9228,Le Perrey,-0.5024902227138792,-0.9330999354553181
9229,Franqueville,-0.7712135638536978,-2.4325116014765857
9230,Freneuse-sur-Risle,-0.9579009300283788,0.4449355074260151
9231,Fresne-Cauverville,-1.1206295382728007,1.3542414730935204
9232,Fresney,-0.8209733311528861,-2.5713778981944695
9233,Gadencourt,-0.841185496686319,-2.932839907676984
9234,Gaillon,4.866609571063553,-0.9385705068162189
9235,Gamaches-en-Vexin,-1.022343783976487,-0.3369420349008969
9236,La Baronnie,-0.5814730247017631,-2.993415911587733
9237,Garennes-sur-Eure,-0.01704611197105831,-1.6893793767149916
9238,Gasny,1.0937087906252612,-0.6627807572369235
9239,Gauciel,-0.3945037270138905,-5.750651567597664
9240,Gaudreville-la-Rivière,-0.9459634065123376,-1.941030193181515
9241,Gauville-la-Campagne,-0.7027295382336075,-0.5037967725406878
9242,Gisors,7.492850279968837,0.15902665307370384
9243,Giverny,-0.5455683361787118,0.17281916474059164
9244,Giverville,-0.49833687177959246,-1.2493985772125014
9245,Glisolles,-0.6272094224915115,-2.1632994002787984
9246,Glos-sur-Risle,-0.6321221581566542,-1.9473078033265125
9247,La Goulafrière,-1.0379269424518367,0.41616503308113073
9248,Goupil-Othon,-0.5797953550459795,-1.0070794507554397
9249,Gournay-le-Guérin,-1.0452538496778185,-0.12871345545190532
9250,Grand-Camp,-0.8275703004699755,0.5829415983472332
9251,Graveron-Sémerville,-0.6699395411275393,-2.7424661565114827
9252,Gravigny,1.3685063791111767,-1.284693935190552
9253,Grosley-sur-Risle,-0.7813755115677571,-0.24383434562605186
9254,Grossoeuvre,-0.5436731391676729,-1.7551949357982537
9255,Le Bosc du Theil,-0.5361265211649741,-0.6404276817020014
9256,Guerny,-0.7836835078706348,-0.1507551677392283
9257,Guichainville,0.6439305751425751,-1.1425361775054477
9258,Guiseniers,-0.6684897333746467,-2.472750847831645
9259,L'Habit,-0.7504841130241988,-1.6758152506543116
9260,Hacqueville,-0.7362655712787586,-1.165920875258812
9261,Harcourt,-0.3013849515786764,3.182812363132778
9262,Hardencourt-Cocherel,-1.0198201975717045,-1.1311059262729886
9263,La Harengère,-0.6551688691937858,-2.5120805170798026
9264,Harquency,-0.9717895241721488,-1.29434348154814
9265,Hauville,-0.673334530791734,-1.118737988095879
9266,La Haye-Aubrée,-0.9241616936154469,-0.8942152925995509
9267,La Haye-de-Calleville,-0.9076432813236934,-2.075642499329563
9268,La Haye-de-Routot,-0.9650168216531443,-0.23826771974493174
9269,La Haye-du-Theil,-0.8228692874892808,-1.5563124695649202
9270,La Haye-le-Comte,-1.1472869689216976,-0.8071430947444186
9271,La Haye-Malherbe,0.022348531473696875,-1.1991523126226373
9272,La Haye-Saint-Sylvestre,-0.8637446787391386,1.3141868470591085
9273,Hébécourt,-0.6621707160368074,-1.7995511235686064
9274,Hecmanville,-0.8698742509847799,-4.251690768063712
9275,Hécourt,-0.8210820131623892,-1.5814157067397387
9276,Hectomare,-0.6603428051024024,-1.903399576419841
9277,Hennezis,-0.6629880221040579,-1.2371570276291903
9278,Herqueville,-0.7290628457356307,0.48601342896887356
9279,Heubécourt-Haricourt,-0.822052038008123,-1.3825649887524567
9280,Heudebouville,-0.14661012118778993,-1.373891406839474
9281,Heudicourt,-0.6186510464369319,-2.9307746045684637
9282,Heudreville-en-Lieuvin,-1.1994312329187153,-0.8097652167520616
9283,Heudreville-sur-Eure,-0.5562499879843759,-1.8764022771419626
9284,La Heunière,-0.7545677082870815,-5.964095329355367
9285,Heuqueville,-0.839582135408373,-0.4358756323611905
9286,Les Hogues,-0.7932038006739521,-1.3562408664027845
9287,Hondouville,-0.4172302398493703,-2.3475538793334594
9288,Honguemare-Guenouville,-0.745336251368494,-2.8233092649265505
9289,L'Hosmes,-1.1847162098843957,2.1281775571640096
9290,Houetteville,-0.7878212334063386,-3.750622183154776
9291,Houlbec-Cocherel,-0.40688241601654646,-1.4733266478437708
9292,La Houssaye,-1.1929616079953393,4.01369071113923
9293,Houville-en-Vexin,-0.9622965128687451,-2.1355853814760732
9294,Huest,-0.6302672641441526,-1.7592247839632993
9295,Igoville,1.3149754593217,-2.2211952923920593
9296,Illeville-sur-Montfort,-0.6274118990613335,-2.1777414312861034
9297,Incarville,0.26947251044828613,-0.7261951649204446
9298,Irreville,-0.9156132401658852,-3.1617386991476186
9299,Iville,-0.6567792482197709,-0.9291866186660157
9300,Ivry-la-Bataille,0.9232068343823766,-0.5112218872326163
9301,Jouy-sur-Eure,-0.6878093877304644,-1.528917727572046
9302,Juignettes,-0.8526467380690408,1.615780265418426
9303,Jumelles,-0.8032158029687235,-3.260926470814383
9304,La Lande-Saint-Léger,-0.7765391120229618,-3.628756407809273
9305,Le Landin,-0.7562657700396072,-3.152007343461579
9306,Launay,-0.9691987428540436,-1.7247182508519567
9307,Léry,0.29824070031532046,-1.417431961691868
9308,Letteguives,-0.9495240675155763,-2.896641276867108
9309,Lieurey,0.7626622192459618,1.5500507035299582
9310,Lignerolles,-0.6367395218450828,-2.8784352576027836
9311,Lilly,-0.8253249252992301,0.9286080222646138
9312,Lisors,-0.6974004364572162,-0.23161929761044597
9313,Livet-sur-Authou,-1.106226719083481,-1.507163833346619
9314,Longchamps,-0.4470857927797292,-1.8902782580651956
9315,Lorleau,-1.129391091690123,2.3895221257727126
9316,Louversey,-0.7872730590838706,-0.7393811241821674
9317,Louviers,11.513113653792953,-0.023888735522898157
9318,Louye,-1.068711144038469,-0.6523756673071155
9319,Lyons-la-Forêt,-0.4232974847508685,2.6584860012978138
9320,La Madeleine-de-Nonancourt,-0.2435544686401123,0.5145316842162394
9321,Mainneville,-0.6536435599268849,-1.6205846312480212
9322,Malleville-sur-le-Bec,-0.9479075328905686,-1.3753932502196213
9323,Malouy,-0.995301670256585,-1.3937135589861347
9324,Mandeville,-0.9264359920282621,-1.2914071668100255
9325,Mandres,-0.9825806896676086,-0.07181594562740143
9326,Manneville-la-Raoult,-0.6832233239816212,-1.2308121773754774
9327,Manneville-sur-Risle,-0.25195902485262417,-1.4730538452635147
9328,Le Manoir,-0.10700962841484102,-3.1182211252547725
9329,Marais-Vernier,-0.8533728788321243,0.2658334449757939
9330,Marbeuf,-0.8990642162441935,-3.0751965195905853
9331,Marcilly-la-Campagne,-0.50440255940093,-2.7395090803805076
9332,Marcilly-sur-Eure,-0.10808998151082783,-1.8733553754094627
9333,Martagny,-0.8310626092049008,-0.8450590723235415
9334,Martainville,-0.47376670341929517,-3.224073782027454
9335,Martot,-0.7188328976254422,2.0380086877313226
9336,Mélicourt,-0.7929442833883387,0.21370624128989402
9337,Ménesqueville,-0.6446915816553873,-1.4296389247772592
9338,Ménilles,-0.0014765306892619754,-1.5578292986718139
9339,Menneval,0.4427875169710791,1.1639467905022014
9340,Mercey,-0.7318455382126737,-2.2682009488328183
9341,Merey,-0.9332958383202771,-0.40623465996008623
9342,Le Mesnil-Fuguet,-1.1497144617845019,0.28387988848078227
9343,Le Mesnil-Jourdain,-0.9941154860700091,-1.3968502930539712
9344,Mesnil-Rousset,-0.9930027284238371,0.907467669979519
9345,Mesnil-sous-Vienne,-0.9844168492934886,1.626540664301425
9346,Mesnil-Verclives,-0.8781151829336897,-2.718925943747182
9347,Mézières-en-Vexin,-0.8618868903551878,-1.5170321289077842
9348,Miserey,-0.5779817179460982,-2.0346523397355423
9349,Moisville,-1.0526191636255966,-1.0591985256004297
9350,Terres de Bord,-0.6059687002105718,-2.055182210745563
9351,Montfort-sur-Risle,0.6154932249153606,0.8391718825261969
9352,Morainville-Jouveaux,-0.7139051710637518,1.1038178985785254
9353,Morgny,-0.6371858683662677,-1.7884980676917177
9354,Morsan,-0.9930520188729612,0.9093348999833641
9355,Mouettes,-0.5662030755979301,-2.2104732292876252
9356,Mouflaines,-0.6282853670904343,-1.9572673977837962
9357,Mousseaux-Neuville,-0.58332707464433,-2.437584170968262
9358,Muids,-0.7225528862592593,-0.1900319918632936
9359,Muzy,-0.6985067020229431,-0.887494086441086
9360,Nagel-Séez-Mesnil,-0.7509799242037282,-0.9936778711883004
9361,Nassandres sur Risle,0.2238718938993279,0.19199306508674924
9362,Neaufles-Saint-Martin,-0.5318925776132035,-0.8837175507684492
9363,Neaufles-Auvergny,-1.0367303127989396,1.0589733467558307
9364,Le Neubourg,4.438863464416438,1.773604899549863
9365,Neuilly,-0.647362841201738,-4.329743174761826
9366,La Neuve-Grange,-0.8252572561572211,-2.7811467687137044
9367,La Neuve-Lyre,-0.010133608459304824,1.1294297643247728
9368,La Neuville-du-Bosc,-0.7565700219228203,-0.9019497634745227
9369,Neuville-sur-Authou,-0.6864901898772185,-1.4701179061515957
9370,Noards,-0.9683160855136873,1.5791987096670972
9371,La Noë-Poulain,-0.7605789750816908,-1.9017382803086396
9372,Nogent-le-Sec,-0.8176161339842385,-2.4798921184016285
9373,Nojeon-en-Vexin,-0.4956123013022576,-2.90934392571269
9374,Nonancourt,1.8007764546589238,-0.6035564646383498
9375,Normanville,-0.35269017195871594,0.8639388382726007
9376,Notre-Dame-du-Hamel,-1.2010219482011824,4.43830773941774
9377,Le Noyer-en-Ouche,-1.0459451719721549,0.8465387752568375
9378,Noyers,-0.5782622430986164,2.612336165040589
9379,Ormes,-0.6680615694245742,-2.3385074759482314
9380,Le Val-Doré,-0.5686886385479462,-1.5668599138028656
9381,Pacy-sur-Eure,4.076386156082531,0.6715525949320427
9382,Parville,-1.1680166800345986,1.4789938094626227
9383,Perriers-sur-Andelle,0.4432035202882859,0.2758564358264693
9384,Perruel,-0.7118501249878647,-2.8110594226677166
9385,Piencourt,-0.626888268278284,-3.1152014637893224
9386,Pinterville,-0.7342845171070693,0.21255088551592471
9387,Piseux,-0.66565005554716,-1.0110455057204608
9388,Pîtres,0.30550003089535116,-1.6107859372716524
9389,Les Places,-0.9016279385421012,0.19265005108431965
9390,Plainville,-1.0660668947083574,-0.7402098286873746
9391,Le Planquay,-0.9189618733449477,-1.6820223363099711
9392,Plasnes,-0.580886202348735,-1.0791084359815206
9393,Le Plessis-Grohan,-0.6949655903709989,-1.9862967419034974
9394,Le Plessis-Hébert,-0.9878588358937909,-1.3034083947008863
9395,Le Plessis-Sainte-Opportune,-0.8610570478857187,-2.5913592714851688
9396,Pont-Audemer,9.221748040358206,1.1236713907758595
9397,Pont-Authou,-0.33146079756435276,2.671062640821798
9398,Pont-Saint-Pierre,0.3138130019802835,-0.6237763348274985
9399,Porte-de-Seine,-1.0038947071356419,0.19982597918467934
9400,Portes,-0.5319866782605277,-3.4834613607062273
9401,Port-Mort,-0.4182250705369757,-0.18773827226388898
9402,Poses,-0.3066263496699896,-1.3045836754881497
9403,La Poterie-Mathieu,-1.2700706509412016,1.4000661740046634
9404,Les Préaux,-0.6608918472920281,-1.1861588203873228
9405,Prey,-0.563144719846331,-0.9639391264991808
9406,Puchay,-0.572397805281559,-1.753573921205371
9407,Pullay,-0.7673491431738673,-0.8383110688265002
9408,La Pyle,-0.8539366857681769,-2.743322722623787
9409,Quatremare,-0.9456007565123217,-1.064488632049451
9410,Quillebeuf-sur-Seine,-0.11104197852810634,-0.06925739754706718
9411,Quittebeuf,-0.6385661053412051,-2.1382081381986997
9412,Radepont,-0.686030103568808,-2.012817975576724
9413,Renneville,-1.0462752155551018,-0.9918213841270029
9414,Reuilly,-0.7194499640307443,-1.0487526156910112
9415,Richeville,-0.5873010489500384,-2.097036929038815
9416,Romilly-la-Puthenaye,-0.8171069939101615,0.2923628425791767
9417,Romilly-sur-Andelle,1.3882295225851473,-1.801926965151178
9418,La Roquette,-0.8751234380721663,0.9988047887586788
9419,Rosay-sur-Lieure,-0.9743543727048959,-0.7389459926306443
9420,Rougemontiers,-0.6492007595376269,-2.433350393775869
9421,Rouge-Perriers,-0.8644159278252149,-3.251334504848036
9422,Routot,0.9192648790860042,-2.0860084500504628
9423,Rouvray,-0.8763005457819322,-2.9338953588790595
9424,Rugles,1.2697249560084014,2.859966532152183
9425,Sacquenville,-0.545902071347099,-3.92016569313163
9426,Saint-Agnan-de-Cernières,-1.0607326512671316,3.285012427573155
9427,Saint-Antonin-de-Sommaire,-0.8165072534791705,-1.2964300391874457
9428,Saint-Aubin-de-Scellon,-0.8420136840791554,0.8761264796411208
9429,Saint-Aubin-du-Thenney,-0.7536480202762763,1.3075152309459255
9430,Treis-Sants-en-Ouche,-0.49730372378817184,1.666043088469458
9431,Saint-Aubin-sur-Gaillon,-0.2922437045329463,-2.7012649741156274
9432,Saint-Aubin-sur-Quillebeuf,-0.7040360237501957,-2.698730303238283
9433,Saint-Benoît-des-Ombres,-0.8770157741448358,0.8720038970630339
9434,Saint-Christophe-sur-Avre,-0.9274488985663925,-0.3832876341821306
9435,Saint-Christophe-sur-Condé,-0.8645199989660545,-1.8778898157782153
9436,Sainte-Colombe-la-Commanderie,-0.6083174881041967,-2.5896369311261696
9437,Sainte-Colombe-près-Vernon,-0.7651714079523612,-3.0515952617529156
9438,Saint-Cyr-de-Salerne,-0.9945400406255548,0.0573008718782188
9439,Le Vaudreuil,0.846576104394963,-0.585545356104937
9440,Saint-Cyr-la-Campagne,-0.9385296476549168,-1.1782941344598885
9441,Saint-Denis-des-Monts,-0.9901931423792444,-1.6958042742570871
9442,Saint-Denis-le-Ferment,-0.7803001277375808,-0.6270221226000403
9443,Saint-Didier-des-Bois,-0.7137779705115062,-1.1577889796970886
9444,Saint-Élier,-0.7648714125534385,0.21573650342470052
9445,Saint-Éloi-de-Fourques,-0.8018939959437084,-2.2645785898909985
9446,Saint-Étienne-du-Vauvray,-0.5640273128235564,-2.565242628663609
9447,Saint-Étienne-sous-Bailleul,-0.8726672420575207,-1.7359352468885938
9448,Sainte-Geneviève-lès-Gasny,-0.5746129791120461,-1.865822300320738
9449,Le Mesnil-Saint-Jean,-0.6050058729276615,-2.786369298233669
9450,Saint-Georges-du-Vièvre,-0.20308850507768975,-0.5839314047389176
9451,Saint-Georges-Motel,-0.17333493506184727,-0.9329973626159344
9452,Saint-Germain-de-Fresney,-0.8915440378094712,-1.4182768022712628
9453,Saint-Germain-de-Pasquier,-0.7923429397197898,-1.6539066756808531
9454,Saint-Germain-des-Angles,-1.0714180550452475,-1.0881191425418533
9455,Saint-Germain-la-Campagne,-0.5592924050750557,-0.012470452935975984
9456,Saint-Germain-sur-Avre,-0.681802063799626,-1.859563535989649
9457,Saint-Grégoire-du-Vièvre,-0.5751139808003582,-0.11259917095441663
9458,Saint-Jean-du-Thenney,-0.9371059557991052,0.6688124910105326
9459,Saint-Julien-de-la-Liègue,-0.7811466028544087,-3.115988312843803
9460,La Chapelle-Longueville,0.33623618223451146,-1.1991274983723095
9461,Saint-Laurent-des-Bois,-0.891112809660869,-1.4479157671933178
9462,Saint-Laurent-du-Tencement,-1.0549365600220835,0.5546685853731281
9463,Saint-Léger-de-Rôtes,-0.8856314901169109,0.7744444356019067
9464,Saint-Léger-du-Gennetey,-0.688238173293039,-3.4900519754615242
9465,Saint-Luc,-1.0056823359295892,0.47529714622240543
9466,Saint-Maclou,-0.360924161094096,-1.6927642259952842
9467,Saint-Marcel,2.1134013676991095,-0.20090896382318707
9468,Saint-Mards-de-Blacarville,-0.7353510395097426,-0.7964932872091487
9469,Saint-Mards-de-Fresne,-0.8204305073355722,-1.7666708807814167
9470,Le Lesme,-0.629740952564952,-1.3295600285039946
9471,Sainte-Marie-de-Vatimesnil,-0.5163536532179467,-2.741440131824075
9472,Sainte-Marthe,-0.7797946645876463,-1.4487165643204114
9473,Saint-Martin-du-Tilleul,-1.0230871170922884,-0.18585520449278586
9474,Saint-Martin-la-Campagne,-0.8677650246887917,-1.9341747638945153
9475,Saint-Martin-Saint-Firmin,-0.8093890262657619,-2.4370974977845425
9476,Saint-Meslin-du-Bosc,-0.873766046698502,-4.928671107964542
9477,Sainte-Opportune-du-Bosc,-0.7404014948941371,-3.596959500928259
9478,Sainte-Opportune-la-Mare,-0.7634611420830091,-0.8746253234605547
9479,Saint-Ouen-de-Pontcheuil,-0.9267901974825943,-0.2977513591686801
9480,Saint-Ouen-de-Thouberville,0.3755731047572858,-1.6529170893889418
9481,Saint-Ouen-du-Tilleul,-0.250766073978066,0.17143700105108925
9482,Saint-Paul-de-Fourques,-0.6553334555774072,-3.111428280463963
9483,Saint-Philbert-sur-Boissey,-1.0087800184687463,-1.6851263414728443
9484,Saint-Philbert-sur-Risle,-0.17540130738652382,0.4721135183808366
9485,Saint-Pierre-de-Bailleul,-0.4096284496639056,-2.208006434430073
9486,Saint-Pierre-de-Cernières,-1.005053036906755,0.8671514543753484
9487,Saint-Pierre-de-Cormeilles,-0.8588702205769048,0.8658400432026577
9488,Saint-Pierre-de-Salerne,-0.9378927287526383,-1.492024343827009
9489,Saint-Pierre-des-Fleurs,0.11728892562863195,-2.017359818899978
9490,Saint-Pierre-des-Ifs,-0.8988931508843351,-0.4073917375319052
9491,Saint-Pierre-du-Bosguérard,-0.5566263443900431,-0.11539760430749728
9492,Saint-Pierre-du-Val,-0.6048843823248364,-1.025155282833025
9493,Saint-Pierre-du-Vauvray,0.06882718074194742,-1.7558935515226857
9494,Saint-Pierre-la-Garenne,-0.6129580133270817,-0.6966048740933416
9495,Saint-Samson-de-la-Roque,-0.7452310343151497,-1.1259715625100728
9496,Saint-Sébastien-de-Morsent,1.159239661443816,-0.08764180700326572
9497,Saint-Siméon,-0.862949649628685,-1.5946753449841915
9498,Saint-Sulpice-de-Grimbouville,-1.025337654649425,1.4447876770156367
9499,Saint-Sylvestre-de-Cormeilles,-1.0109087516795758,0.6186655831932651
9500,Saint-Symphorien,-0.5989376802728212,-1.3589237592995063
9501,Saint-Victor-de-Chrétienville,-0.7047494225550721,-1.8760915758280614
9502,Saint-Victor-sur-Avre,-0.9895370092989172,0.5065270322178875
9503,Saint-Vigor,-0.9186856757413749,-1.7356176955617086
9504,Saint-Vincent-des-Bois,-1.0224215352391364,-1.8007965784880973
9505,Saint-Vincent-du-Boulay,-0.8152183629427637,-3.3470752313986094
9506,Sancourt,-0.7671878285636605,-3.2162326079298573
9507,Sassey,-0.9435214385857817,-2.936363668708353
9508,La Saussaye,0.03659602801816775,-0.5822690455166504
9509,Saussay-la-Campagne,-0.666339475569418,-2.334334480270029
9510,Sébécourt,-0.7032276469570143,-2.0771133452048023
9511,Selles,-0.7783182185279442,-1.277708178093536
9512,Serez,-0.9360923411383958,-2.149080532837389
9513,Serquigny,0.11081218294522306,1.4473830660714904
9514,Surtauville,-0.7237319611031353,-3.0610296926934297
9515,Surville,-0.693853026372138,-1.3301166048336435
9516,Suzay,-0.6906258064259516,-2.8988475052856963
9517,Le Theil-Nolent,-0.739179387697659,-1.4257282703343637
9518,Thiberville,1.6508486977330312,1.8878478836958343
9519,Thibouville,-0.7153612545067848,-1.912778557716798
9520,Thierville,-0.6983199127430173,-2.26120690051563
9521,Le Thil,-0.4824578339894778,-3.9333819997516835
9522,Les Thilliers-en-Vexin,-0.5847097478933568,-2.584299472814462
9523,Le Thuit,-0.7644126402521887,-2.7284289578489473
9524,Tilleul-Dame-Agnès,-0.6741669873208108,-1.344095095053858
9525,Le Tilleul-Lambert,-0.7510968966828045,-3.9719061361276253
9526,Tillières-sur-Avre,0.12721600198142682,0.2047834782928618
9527,Tilly,-0.47316533268156613,-1.3148692144822856
9528,Tocqueville,-0.9641508752011357,-2.851097706071646
9529,Le Torpt,-0.9539966588104547,-3.0701607799420763
9530,Touffréville,-0.7499151471381178,-1.5746679877677663
9531,Tournedos-Bois-Hubert,-0.6802081929302863,-2.7926585766259597
9532,Tourneville,-0.8847562324916209,-1.9726080897697058
9533,Tourville-la-Campagne,-0.6976573274658472,-3.4665864364395165
9534,Tourville-sur-Pont-Audemer,-0.5486784950124844,-1.3561734408368875
9535,Toutainville,-0.6949783004966998,-0.7065986363831169
9536,Le Tremblay-Omonville,-0.9445412401503579,-0.7598471015910124
9537,La Trinité,-0.8241607207118683,-3.1762746612293675
9538,La Trinité-de-Réville,-1.0747925216086278,1.4363025906863203
9539,La Trinité-de-Thouberville,-0.8848194035186804,-1.7980926563733286
9540,Triqueville,-0.860210325745947,0.00695089091785263
9541,Le Troncq,-1.001585916861574,-1.7219187268579572
9542,Le Tronquay,-0.6479735445430198,-1.0216474972174336
9543,Trouville-la-Haule,-0.850030491313352,-0.052814299289702465
9544,La Vacherie,-0.9116190830676763,-2.148725443716563
9545,Valailles,-0.9145039843542766,-0.4163572882685638
9546,Le Val-David,-0.7766048512460897,-0.22433960792873264
9547,Valletot,-0.4859707725818558,-2.3057696172741755
9548,Vandrimare,-0.6354656380973404,-2.106481268523803
9549,Vannecrocq,-0.8075680261071287,-2.916164588201281
9550,Vascoeuil,-0.828660549094666,0.2617068741667361
9551,Vatteville,-0.8872640013561646,-1.592642281494011
9552,Vaux-sur-Eure,-0.7145001406098286,-3.4890194133677865
9553,Venon,-0.751210960717707,-2.647397003047737
9554,Les Ventes,-0.7588434531275471,-1.288225787275121
9555,Verneusses,-1.0583187198742794,1.011925706629795
9556,Vernon,13.677762824835986,-0.3658878741718819
9557,Vesly,-0.5171108408195183,-2.094818761212419
9558,Vézillon,-0.873014263452297,-0.8868731059694507
9559,Le Vieil-Évreux,-0.5766624299029236,-2.8222629115261255
9560,La Vieille-Lyre,-0.8286577824354934,1.4547908436655865
9561,Vieux-Port,-1.2902106995263851,1.5584155314986516
9562,Villegats,-0.6872193302737559,-4.086455845645905
9563,Villers-en-Vexin,-0.7564470341612065,-2.5077686491523252
9564,Villers-sur-le-Roule,-0.674379119219114,-2.383270798733986
9565,Villettes,-0.9209349075087834,-2.308935820386033
9566,Sylvains-les-Moulins,-0.35070469987199665,-1.5733528164651562
9567,Villez-sous-Bailleul,-0.8524250876331688,-2.2589808178859476
9568,Villez-sur-le-Neubourg,-0.6584662731630587,-3.2454884471831527
9569,Villiers-en-Désoeuvre,-0.3658706207018149,-2.5694723115147355
9570,Vironvay,-0.3467345544002312,-2.2523030789450056
9571,Vitot,-0.7347339993096355,-0.9547257276643286
9572,Voiscreville,-1.0775181523130266,-1.9192510644926686
9573,Vraiville,-0.45035099306046245,-3.6696319827983683
9574,Val-de-Reuil,5.361192402554761,-2.365168540427875
9575,Abondant,0.17101424847244698,-2.045830631285539
9576,Allainville,-0.8099344414270019,-2.5009861753204627
9577,Allonnes,-0.8725461470731379,-3.1975346049840185
9578,Alluyes,-0.6458631569272878,-1.6871544412252473
9579,Amilly,-0.21487630523154255,0.6875120721857623
9580,Anet,2.517796823281439,1.0368916993153958
9581,Ardelles,-0.7541567872824901,-2.5100901722925055
9582,Ardelu,-0.6999808472192699,-2.1965155047740748
9583,Argenvilliers,-0.6823485447833025,0.8184500504064174
9584,Aunay-sous-Auneau,-0.044656785780425874,-2.7366218095520245
9585,Aunay-sous-Crécy,-0.6264216709868713,-1.9039071502186422
9586,Auneau-Bleury-Saint-Symphorien,4.6441019962284615,-2.054256386396161
9587,Les Autels-Villevillon,-1.2645851572012263,1.5646741001516675
9588,Authon-du-Perche,0.9428587490062196,2.696457106289332
9589,Baigneaux,-0.8804940241285965,-2.1783132939868715
9590,Bailleau-le-Pin,0.3589815252639411,-1.4597767762030733
9591,Bailleau-Armenonville,-0.4590819709428998,-2.280532157288399
9592,Barjouville,0.5880101474588798,-1.1851034864188204
9593,Barmainville,-0.9699433987009666,-0.9343767952195459
9594,Baudreville,-0.8504626541714003,-1.155754328296527
9595,La Bazoche-Gouet,0.13821378153922345,5.045314331869105
9596,Bazoches-en-Dunois,-0.757274130063375,-0.8224749973493948
9597,Bazoches-les-Hautes,-0.840617190174594,-0.9653085276791228
9598,Beauche,-1.1077241334109014,0.893280164378897
9599,Beaumont-les-Autels,-0.7049015402824921,1.268276057001888
